Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
EPHX4	184.06374819528745	-0.8776341207229559	0.3891959254096563	-2.2549930855498648	0.024133762794435184	0.9999706469618949
CBX2	253.4289609844327	-0.8405033588055745	0.2991293858026364	-2.809832128496172	0.004956734655940058	0.6259747969032226
FIBIN	568.7304475258812	-0.797316557662658	0.3665229598582139	-2.1753522834451973	0.029603727335612777	0.9999706469618949
LRRN4CL	62.39375104985497	-1.123402710305938	0.57052563740084	-1.9690661324596317	0.0489454973530906	0.9999706469618949
FCER1A	61.58236702479746	-1.3526756125419763	0.5515842889573784	-2.4523461592766633	0.0141928053829348	0.9628956458131999
TMIE	54.07712040867968	-0.780151264381091	0.3368345428240102	-2.3161260654573232	0.020551386507936198	0.9999706469618949
PTPRT	485.90814252260316	-0.7210074997398153	0.3324101570898495	-2.1690296892610568	0.030080429963730813	0.9999706469618949
PLEKHG4	459.6434388995502	-0.6040510927009579	0.1971827767476149	-3.0634069702452575	0.0021883223335631237	0.4245503901194602
GAL3ST4	118.07130902602789	-0.9350871863285496	0.42975526410597514	-2.1758597611918082	0.029565748434708872	0.9999706469618949
KANK2	4025.201060527371	-0.7418139378263031	0.23065847934710168	-3.2160705295815273	0.0012995888859770812	0.3052095898619684
CCDC152	222.94778782146756	-0.6725097907135785	0.33393061826967524	-2.013920718616087	0.04401785791361375	0.9999706469618949
STKLD1	52.48119905101083	-0.758925703097812	0.2922225245113764	-2.597081468537743	0.009401962155833417	0.8186936439563496
HMGB3P6	55.71762512491127	-0.6515214108285166	0.2648290068880253	-2.460158796366261	0.01388755536500924	0.953362871249724
AL109918.1	241.4768219929952	-0.6345611347176681	0.2826137015932688	-2.24533039672264	0.024746930057666393	0.9999706469618949
LINC01615	92.11551195237698	-0.8335690506807985	0.3950365836155189	-2.110105962976063	0.03484922979204092	0.9999706469618949
LINC01678	60.886491856681324	-0.6462224120444174	0.2579133306624622	-2.5055797247259983	0.012225083436895849	0.9117051778719013
TRAM2-AS1	126.8688027582989	-0.6604831246165185	0.27392171209918525	-2.4112112893678246	0.01589963445983829	0.9999706469618949
MANCR	73.92061927736376	-0.7141970083600625	0.2657673955421779	-2.6873010773314285	0.007203199273312215	0.7255154801086421
EIF2AK3-DT	57.930835696228044	-0.743965580197695	0.23907619122360424	-3.1118346682287386	0.0018592859558758791	0.382912791512807
LINC00941	50.159483825567484	-0.7658660676535515	0.3203838131926916	-2.3904642997457834	0.016827084997980794	0.9999706469618949
AC093627.4	72.17355129219493	-0.9550854496624659	0.36595538126048605	-2.6098412499709593	0.009058424837602596	0.798900683695274
AC093627.5	132.96254439604652	-0.6302986605700974	0.3194784714543672	-1.9728986986220958	0.048507104932871296	0.9999706469618949
ASPRV1	61.65524476997234	-0.6722568352637098	0.2928990633529494	-2.2951826051202713	0.02172266163781612	0.9999706469618949
USP51	72.69517226961038	-0.7034951021118657	0.3173181299467366	-2.217002546403355	0.026622917523511907	0.9999706469618949
Z95115.1	78.7110508861928	-0.6328734196728422	0.3163629305735759	-2.0004664216677437	0.045449922268972195	0.9999706469618949
GJA5	445.14941008414354	-1.645366427880419	0.6057374185196238	-2.7163031002799354	0.006601544983206254	0.6958392276983505
RAB7B	452.9002855056457	-0.6757286724188774	0.30816169359265116	-2.1927731008387465	0.028323730902154964	0.9999706469618949
